,co_genes,SQpro,SQalpha,Sulfo-ED,SQbeta,Sulfo-TK,Sulfo-TAL,Sulfo-EMP,EMP,TK,TAL,ED,Species_rep,Lineage,GenomesWithThisLocus,TotalGenomesInSpecies,GenomeFractionWithLocus
90,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,158,5767,0.0273972602739726
91,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002293,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900557255,24,2479,0.009681323114158934
92,"sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000078,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae_A,22,1861,0.011821601289629231
93,"yihQ,yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002506,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_D,22,8314,0.002646139042578783
94,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002517,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis,92,711,0.12939521800281295
95,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001338,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_A,35,2212,0.015822784810126583
96,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000003892,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900753715,9,12,0.75
97,"sqwI,sqvD,yihT,sqiA,yihV",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000000212,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum,3,151,0.019867549668874173
98,"sqwI,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,227,5767,0.03936188659615051
99,"sqiA,yihS,sqiK",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002448,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous,44,175,0.25142857142857145
100,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000076,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis,64,1056,0.06060606060606061
101,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000002,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis,43,359,0.11977715877437325
102,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000457,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549755,34,64,0.53125
103,"sqvD,sqwG,sqvA,yihV",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,False,False,True,False,MGYG000000189,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115,111,825,0.13454545454545455
104,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001367,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum,53,169,0.3136094674556213
105,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002449,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides acidifaciens,10,10,1.0
106,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001378,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,14,1072,0.013059701492537313
107,"yihQ,yihT,yihV,yihU,yihS",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002494,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri,29,33,0.8787878787878788
108,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004763,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__CAG-462;s__CAG-462 sp900291465,24,41,0.5853658536585366
109,"sqvD,sqiA,yihU,sqiK,sqwF",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002284,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,20,827,0.02418379685610641
110,"sqvD,sqiA,yihV,sqgA,sedD",1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000939,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__UMGS1241;s__UMGS1241 sp900540495,3,23,0.13043478260869565
111,"sedA,slaB,sqvD,squF,sqiA,yihR,yihV",0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000370,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925,39,123,0.3170731707317073
112,"slaB,sqwI,sqvD,sqiA,yihV,sqwG",0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,True,False,False,MGYG000000370,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925,56,123,0.45528455284552843
113,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001337,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,1,1124,0.0008896797153024911
114,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002317,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A grossensis,2,23,0.08695652173913043
115,"sqvD,sqiA,yihV,yihU,sqgA,sedD",1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003875,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__Firm-11 sp900540045,34,96,0.3541666666666667
116,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003875,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__Firm-11 sp900540045,30,96,0.3125
117,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000004385,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900545725,25,50,0.5
118,"yihQ,yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000093,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A grimontii,13,38,0.34210526315789475
119,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004499,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900551245,6,10,0.6
120,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900545935,32,63,0.5079365079365079
121,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000153,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp000438375,29,67,0.43283582089552236
122,"sqvA,sqvD,smol,yihV,yihU",0.0,0.0,0.0,1.0,0.0,1.0,0.5,False,False,True,False,MGYG000000723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385,8,1667,0.004799040191961607
123,"yihQ,yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000108,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii,53,73,0.726027397260274
124,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001372,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila,41,120,0.3416666666666667
125,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,47,1843,0.025501899077590883
126,"sqwI,sqvD,sqiA,yihV,yihU",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000000123,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935,6,64,0.09375
127,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000123,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935,10,64,0.15625
128,"sedA,slaB,sqvD,squF,sqiA,yihR,yihV",0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,89,443,0.20090293453724606
129,"sqvD,sqiA,yihR,yihV,yihU,sqgA",1.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004088,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__Firm-11 sp900548145,20,41,0.4878048780487805
130,"yihV,yihS,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002267,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp003478085,16,18,0.8888888888888888
131,"sqwI,sqvD,yihR,yihS,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002273,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercorirosoris,7,12,0.5833333333333334
132,"sqwI,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002549,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,17,559,0.03041144901610018
133,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000495,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__HGM11501;g__HGM11501;s__HGM11501 sp900766735,2,19,0.10526315789473684
134,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002492,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,16,7511,0.002130209026760751
135,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002492,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,2,7511,0.00026627612834509385
136,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000002,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis,4,359,0.011142061281337047
137,"sedA,slaB,sqvD,squF,sqiA,yihT,yihV,yihS",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004072,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1540;s__UMGS1540 sp900552775,2,19,0.10526315789473684
138,"sqvA,sqvD,squF,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000153,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp000438375,12,67,0.1791044776119403
139,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000405,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__CAG-390 sp000437015,52,83,0.6265060240963856
140,"yihQ,sqwI,sqvD,yihR,yihV,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.5,False,True,False,False,MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,18,593,0.03035413153456998
141,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,21,579,0.03626943005181347
142,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004262,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900546075,51,63,0.8095238095238095
143,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002281,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis,93,162,0.5740740740740741
144,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002438,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,1,4712,0.00021222410865874363
145,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002540,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara,64,1053,0.060778727445394115
146,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001998,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900552795,6,8,0.75
147,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000573,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabilis_A,5,12,0.4166666666666667
148,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004385,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900545725,7,50,0.14
149,"yihQ,sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001311,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000155435,9,12,0.75
150,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004632,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002300055,25,94,0.26595744680851063
151,"sedA,slaB,sqvD,squF,sqiA,yihR,yihV",0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002060,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp003525905,1,396,0.0025252525252525255
152,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,17,1843,0.009224091155724362
153,"yihR,sqvA,sqvD",0.0,1.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000014,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum,1,74,0.013513513513513514
154,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001364,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius,61,158,0.3860759493670886
155,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004491,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548745,34,55,0.6181818181818182
156,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002394,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara,10,259,0.03861003861003861
157,"yihQ,sqwI,sqvD,sqwG,sqwH,sqwF",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004130,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900547315,20,181,0.11049723756906077
158,"yihV,yihT,yihS,yihU",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002503,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter ludwigii,6,11,0.5454545454545454
159,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002133,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915,127,211,0.6018957345971564
160,"slaB,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000651,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795,1,215,0.004651162790697674
161,"sqwI,sqwG,yihS,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002455,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,10,463,0.02159827213822894
162,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004618,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus massiliensis,9,13,0.6923076923076923
163,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000600,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp000431495,8,102,0.0784313725490196
164,"yihV,sqvD,slaB,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,3,60,0.05
165,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,7,60,0.11666666666666667
166,"sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000084,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,33,2168,0.01522140221402214
167,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002589,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900540635,22,101,0.21782178217821782
168,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,1,5767,0.00017340038148083925
169,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000217,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565,3,1925,0.0015584415584415584
170,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002670,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900546625,11,21,0.5238095238095238
171,"sqvA,yihU,sedA,sqvD",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001627,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695,3,206,0.014563106796116505
172,"sedA,sqvD,sqiA,yihR,yihV",0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000370,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925,6,123,0.04878048780487805
173,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002282,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii,18,21,0.8571428571428571
174,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000200,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003471165,2,103,0.019417475728155338
175,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001338,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_A,1,2212,0.0004520795660036166
176,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000245,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp003470905,58,97,0.5979381443298969
177,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000243,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis,1,611,0.0016366612111292963
178,"yihV,yihT,yihS,yihU",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002499,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter roggenkampii,25,65,0.38461538461538464
179,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,4,433,0.009237875288683603
180,"yihQ,yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002538,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,12,986,0.012170385395537525
